,link,builtup_area,carpet_area,rooms,furnish,address,bathrooms,balcony,facing,gas_pipline,gated_community,swimming_pool,gym,intercom,power_backup,garden,sports,more_amenities,current_floor,total_floor,lease_type,property_age,covered_parking,open_parking,school,university,bus_stop,railway,mall,metro_station,hospital,restaurant,rent
1384,https://housing.com/rent/18580788-480-sqft-1-bhk-apartment-on-rent-in-goregaon-east-mumbai,480,420,1,Fully Furnished,"Sai Baba Complex, Goregaon East, Mumbai",1,0,South-West,1,1,0,0,0,0,0,1,12,4,4,Family  Bachelor  Company,12,0,1,1,1,0,0,0,1,1,0,40000
1385,https://housing.com/rent/18591438-750-sqft-1-bhk-apartment-on-rent-in-malad-east-mumbai,750,472,1,Fully Furnished,"Omkar Signet by Omkar Realtors & Developers, Kokanipada, Malad East, Mumbai",1,2,West,1,1,0,1,0,0,1,0,23,12,39,Family  Bachelor,10,0,0,0,1,0,0,1,1,1,0,48000
1386,https://housing.com/rent/18619831-800-sqft-2-bhk-apartment-on-rent-in-chembur-mumbai,800,777,2,Semi Furnished,"Majestic Vishwa Bhuvan, Chembur, Mumbai",2,0,North-East,1,1,0,1,1,1,1,1,15,3,16,Family,1,1,0,1,1,0,1,0,0,1,1,87000
1387,https://housing.com/rent/18625492-930-sqft-2-bhk-apartment-on-rent-in-kandivali-east-mumbai,930,630,2,Semi Furnished,"Lokhandwala Whispering Palms Exclusive, Lokhandwala Township, Kandivali East, Mumbai",2,0,,1,1,1,1,1,1,1,1,19,12,21,Family  Bachelor  Company,15,1,0,1,1,0,0,0,1,1,0,55000
1388,https://housing.com/rent/18611879-1500-sqft-3-bhk-apartment-on-rent-in-santacruz-east-mumbai,1500,937,3,Unfurnished,"Raajyam Amity Apartments, Vakola, Santacruz East, Mumbai",3,5,East,0,0,0,0,0,0,0,0,9,7,14,Family  Company,3,1,0,1,1,0,0,0,0,1,1,170000
1389,https://housing.com/rent/18392333-840-sqft-2-bhk-apartment-on-rent-in-kanjurmarg-east-mumbai,840,730,2,Semi Furnished,"Aadi Allure Kanjurmarg E Mumbai, Kanjurmarg East, Mumbai",1,0,North-East,1,1,1,1,1,1,1,1,6,8,21,Family  Bachelor  Company,3,2,0,1,1,0,0,0,0,1,1,50000
1390,https://housing.com/rent/18458115-1600-sqft-3-bhk-apartment-on-rent-in-andheri-east-mumbai,1600,950,3,Fully Furnished,"Marol, Andheri East, Mumbai",2,0,East,0,1,0,0,0,0,0,0,0,1,7,Family  Bachelor  Company,15,1,0,0,1,0,0,0,1,1,0,100000
1391,https://housing.com/rent/16774504-585-sqft-1-bhk-apartment-on-rent-in-boisar-mumbai-v2,585,0,1,Unfurnished,"Tata Shubh Griha, Maan, Boisar, Mumbai",1,2,,0,0,0,0,0,0,0,0,12,2,3,Family,14,0,1,1,1,0,0,0,0,1,1,5000
1392,https://housing.com/rent/18459717-1000-sqft-3-bhk-apartment-on-rent-in-kandivali-east-mumbai,1000,860,3,Semi Furnished,"Godrej Nest, Kandivali East, Mumbai",3,0,East,0,1,1,1,1,1,1,1,29,15,21,Family  Bachelor,1,1,0,1,1,0,1,1,1,1,0,67000
1393,https://housing.com/rent/18538700-2350-sqft-3.5-bhk-apartment-on-rent-in-worli-mumbai,2350,2057,3.5,Fully Furnished,"Lokhandwala Minerva, Adarsh Nagar, Worli, Mumbai",3,1,West,1,1,1,1,1,1,1,1,32,40,78,Family  Bachelor,2,2,0,1,1,0,0,0,0,1,1,425000
1394,https://housing.com/rent/18207525-585-sqft-1-bhk-apartment-on-rent-in-kandivali-east-mumbai,585,428,1,Semi Furnished,"Godrej Nest, Lokhandwala Township, Kandivali East, Mumbai",2,0,East,0,1,1,1,1,1,1,1,29,15,39,Family,1,1,0,1,1,0,0,0,1,1,0,40000
1395,https://housing.com/rent/18207574-850-sqft-2-bhk-apartment-on-rent-in-kandivali-east-mumbai,850,681,2,Semi Furnished,"Godrej Nest, Kandivali East, Mumbai",2,0,East,0,1,1,1,1,1,1,1,29,29,39,Family  Bachelor,1,1,0,1,1,0,0,0,1,1,0,50000
1396,https://housing.com/rent/18207746-585-sqft-1-bhk-apartment-on-rent-in-kandivali-east-mumbai,585,433,1,Semi Furnished,"Godrej Tranquil, Kandivali East, Mumbai",2,0,East,1,1,1,1,1,1,1,1,35,17,21,Family  Bachelor,2,1,0,1,1,0,0,0,1,1,0,35000
1397,https://housing.com/rent/15704956-1250-sqft-2-bhk-apartment-on-rent-in-kurla-west-mumbai-v2,1250,845,2,Semi Furnished,"Kohinoor City, Vidya Vihar West, Kurla West, Mumbai",2,3,West,1,1,1,1,1,1,1,1,35,6,11,Family  Bachelor  Company,0,1,1,1,1,0,0,0,0,1,1,69999
1398,https://housing.com/rent/18522940-1150-sqft-2-bhk-apartment-on-rent-in-powai-mumbai,1150,750,2,Unfurnished,"Nahar Yarrow Yucca Vinca, Chandivali, Powai, Mumbai",2,0,,1,1,1,1,1,1,1,1,30,6,22,Family  Bachelor  Company,14,1,0,1,1,0,0,0,1,1,0,73000
1399,https://housing.com/rent/18532995-729-sqft-1-bhk-apartment-on-rent-in-byculla-mumbai,729,450,1,Semi Furnished,"Seven Tides Fortune Gardens, Byculla East, Byculla, Mumbai",2,0,South-East,0,1,0,0,1,1,0,0,2,10,22,Family,4,0,0,1,1,1,1,0,0,1,1,55000
1400,https://housing.com/rent/18305247-799-sqft-2-bhk-apartment-on-rent-in-chembur-mumbai,799,756,2,Semi Furnished,"SKY Rise, Chembur, Mumbai",1,1,East,1,1,1,1,1,1,1,1,6,12,16,Family  Bachelor  Company,2,1,0,1,1,0,0,0,0,1,1,85000
1401,https://housing.com/rent/18553143-570-sqft-1-bhk-apartment-on-rent-in-andheri-east-mumbai,570,0,1,Fully Furnished,"Lok Darshan, Marol, Andheri East, Mumbai",1,0,East,1,1,0,0,0,0,1,0,3,4,7,Family  Bachelor  Company,10,1,1,1,1,0,0,0,1,1,0,43000
1402,https://housing.com/rent/18604112-450-sqft-1-bhk-apartment-on-rent-in-powai-mumbai,450,379,1,Semi Furnished,"Hiranandani Regent Hill A B C D And E Wing, Hiranandani Gardens, Powai, Mumbai",1,0,North-East,1,1,1,1,1,1,1,1,22,4,23,Family,3,1,1,1,1,0,0,0,1,1,0,58000
1403,https://housing.com/rent/18497966-1200-sqft-2-bhk-apartment-on-rent-in-powai-mumbai,1200,750,2,Semi Furnished,"Hiranandani Castle Rock, Hiranandani Gardens, Powai, Mumbai",2,1,South-West,1,1,1,1,1,1,1,1,31,14,22,Family  Bachelor  Company,5,1,0,1,1,0,0,0,1,1,0,115000
1404,https://housing.com/rent/18553455-680-sqft-2-bhk-apartment-on-rent-in-vikhroli-east-mumbai,680,541,2,Unfurnished,"Swastik Onyx, Tagore Nagar, Vikhroli East, Mumbai",1,0,North-East,0,1,0,1,1,1,1,1,11,10,23,Family  Bachelor,0,1,0,1,1,0,0,0,0,1,1,46000
1405,https://housing.com/rent/18492404-1495-sqft-3-bhk-apartment-on-rent-in-kandivali-east-mumbai,1495,850,3,Fully Furnished,"Shapoorji Pallonji Alpine Shapoorji Pallonji, Singh Agri Estate, Kandivali East, Mumbai",2,1,East,1,1,1,1,1,1,1,1,10,10,63,Family,4,2,0,1,1,0,0,1,1,1,0,84000
1406,https://housing.com/rent/18604446-950-sqft-3-bhk-apartment-on-rent-in-powai-mumbai,950,785,3,Semi Furnished,"Hiranandani Highland A B C D And E Wing, MHADA Colony 20, Powai, Mumbai",3,2,North-East,1,1,1,1,1,1,1,1,15,2,23,Family  Bachelor  Company,1,2,1,1,1,0,0,0,1,1,0,115000
1407,https://housing.com/rent/18531755-1079-sqft-2-bhk-apartment-on-rent-in-powai-mumbai,1079,771,2,Semi Furnished,"Kanakia Silicon Valley, Ramabai Ambedkar Nagar, Powai, Mumbai",2,0,West,1,1,1,1,1,1,1,1,31,9,30,Family  Bachelor  Company,1,1,1,1,1,0,1,0,1,1,0,88000
1408,https://housing.com/rent/18591118-600-sqft-2-bhk-apartment-on-rent-in-matunga-east-mumbai,600,0,2,Unfurnished,"pragati paradise, Brahmnwada, Matunga East, Mumbai",2,0,,0,0,0,0,0,0,0,0,0,2,7,Family,10,0,0,1,1,0,0,0,0,1,1,70000
1409,https://housing.com/rent/18320371-786-sqft-2-bhk-apartment-on-rent-in-bandra-east-mumbai,786,686,2,Semi Furnished,"Shapoorji Pallonji BKC 28, Kherwadi, Bandra East, Mumbai",2,1,South-West,1,1,0,1,1,1,1,1,37,20,23,Family  Bachelor  Company,1,1,1,1,1,0,0,0,0,1,1,95000
1410,https://housing.com/rent/18569378-1060-sqft-2.5-bhk-apartment-on-rent-in-borivali-east-mumbai,1060,860,2.5,Unfurnished,"Kanakia Samarpan, Asha Nagar, Borivali East, Mumbai",2,2,South,1,1,0,1,1,1,1,1,24,16,21,Family  Company,14,1,0,1,1,0,0,0,1,1,0,58000
1411,https://housing.com/rent/18123951-905-sqft-2-bhk-apartment-on-rent-in-thane-west-thane,905,630,2,Unfurnished,"Puraniks Rumah Bali, Gaimukh Gaon, Thane West, Mumbai",2,1,East,1,1,1,1,1,1,1,1,40,23,28,Family  Bachelor  Company,2,1,1,1,1,0,0,0,1,1,0,22999
1412,https://housing.com/rent/18618916-550-sqft-1-bhk-apartment-on-rent-in-worli-mumbai,550,500,1,Fully Furnished,"Lokhandwala Residency, Upper Worli, Worli, Mumbai",2,1,North-West,1,1,1,1,1,1,1,1,16,14,28,Family  Bachelor  Company,14,1,1,1,1,0,0,0,0,1,1,75000
1413,https://housing.com/rent/18626795-850-sqft-2-bhk-apartment-on-rent-in-goregaon-east-mumbai,850,750,2,Fully Furnished,"Omkar Ananta, Goregaon East, Mumbai",2,0,South-West,1,1,0,1,1,1,1,0,22,21,31,Family  Bachelor  Company,8,1,1,1,1,0,0,0,1,1,0,65000
1414,https://housing.com/rent/18102610-1500-sqft-3-bhk-apartment-on-rent-in-ghatkopar-east-mumbai,1500,1210,3,Semi Furnished,"Happy Jade Gardens, Pant Nagar, Ghatkopar East, Mumbai",3,1,North-East,1,1,0,1,1,1,1,1,14,12,16,Family,1,2,0,0,1,0,0,0,1,1,0,120000
1415,https://housing.com/rent/17354649-1464-sqft-3-bhk-apartment-on-rent-in-chembur-mumbai-v2,1464,980,3,Fully Furnished,"Tilak Nagar West, Tilak Nagar, Chembur, Mumbai",2,0,East,1,1,0,0,0,1,0,0,0,9,15,Family  Bachelor  Company,8,1,1,1,1,0,0,0,0,1,1,92000
1416,https://housing.com/rent/18265437-750-sqft-2-bhk-apartment-on-rent-in-bandra-east-mumbai,750,618,2,Semi Furnished,"Address 51, Kherwadi, Bandra East, Mumbai",2,1,West,0,1,1,1,1,1,1,1,19,20,23,Family  Bachelor  Company,1,1,1,1,1,0,0,0,0,1,1,100000
1417,https://housing.com/rent/17169448-1415-sqft-2-bhk-apartment-on-rent-in-powai-mumbai-v2,1415,1215,2,Fully Furnished,"Hiranandani Brentwood, Hiranandani Gardens, Powai, Mumbai",2,0,South-East,1,1,1,1,1,1,1,1,20,14,17,Family  Bachelor  Company,22,1,0,1,1,0,0,0,1,1,0,105000
1418,https://housing.com/rent/18514412-600-sqft-1.5-bhk-apartment-on-rent-in-malad-east-mumbai,600,491,1.5,Unfurnished,"Prayag Heights, Dindoshi, Malad East, Mumbai",2,0,South-West,1,1,0,0,0,0,0,0,14,6,23,Family  Bachelor,2,0,0,0,1,0,0,0,1,1,0,43000
1419,https://housing.com/rent/18625742-850-sqft-2-bhk-apartment-on-rent-in-kandivali-east-mumbai,850,665,2,Semi Furnished,"Rajesh White City, Singh Agri Estate, Kandivali East, Mumbai",2,0,East,0,0,1,1,0,0,0,0,34,31,40,Family,4,1,0,1,1,0,0,0,1,1,0,55000
1420,https://housing.com/rent/18538854-2100-sqft-3.5-bhk-apartment-on-rent-in-worli-mumbai,2100,2057,3.5,Semi Furnished,"Lokhandwala Minerva, Adarsh Nagar, Worli, Mumbai",3,1,West,1,1,1,1,1,1,1,1,32,38,78,Family  Bachelor  Company,2,3,0,1,1,0,0,0,0,1,1,400000
1421,https://housing.com/rent/18528201-2106-sqft-3-bhk-apartment-on-rent-in-byculla-mumbai,2106,1350,3,Fully Furnished,"Fortune Towers, Mustafa Bazar, Byculla, Mumbai",3,0,South-West,1,1,1,1,1,1,1,1,14,10,21,Family,10,1,0,1,1,0,0,0,0,1,1,175000
1422,https://housing.com/rent/18625686-550-sqft-1-bhk-apartment-on-rent-in-kandivali-east-mumbai,550,400,1,Semi Furnished,"Rajesh White City Phase 2 Wing B, Singh Agri Estate, Kandivali East, Mumbai",2,0,East,0,1,1,1,0,0,0,0,35,15,40,Family  Bachelor,4,1,0,1,1,0,0,0,1,1,0,40100
1423,https://housing.com/rent/18599279-1250-sqft-3-bhk-apartment-on-rent-in-kandivali-east-mumbai,1250,0,3,Fully Furnished,"Shapoorji Pallonji Epsilon Astron Tower, Thakur Village, Kandivali East, Mumbai",3,1,South-East,1,1,1,1,1,1,1,1,7,33,36,Family,3,2,0,1,1,1,0,0,1,1,0,95000
1424,https://housing.com/rent/18606934-600-sqft-1-bhk-apartment-on-rent-in-mulund-west-mumbai,600,452,1,Semi Furnished,"Piramal Revanta Tower 1, P&T Staff Colony, Mulund West, Mumbai",1,1,South-West,1,1,1,1,1,1,1,1,46,10,30,Family,2,1,0,1,1,0,0,0,0,1,1,45000
1425,https://housing.com/rent/18325341-400-sqft-1-bhk-apartment-on-rent-in-kandivali-west-mumbai,400,305,1,Unfurnished,"NEW MHADA KANDIVALI WEST EKTA NAGAR, Kandivali West, Mumbai",2,0,North,1,1,1,0,1,1,1,0,2,0,0,Family  Bachelor,13,1,0,0,1,0,0,0,1,1,0,23000
1426,https://housing.com/rent/18607051-795-sqft-2-bhk-apartment-on-rent-in-mulund-west-mumbai,795,645,2,Semi Furnished,"Piramal Revanta Tower 3, Mulund Colony, Mulund West, Mumbai",2,0,South-West,1,1,1,1,1,1,1,1,31,15,47,Family,0,1,0,1,1,1,0,1,0,1,1,57000
1427,https://housing.com/rent/17673629-800-sqft-2-bhk-apartment-on-rent-in-chembur-mumbai,800,719,2,Semi Furnished,"Thapar Suburbia, Trombay Indusrial Area, Chembur, Mumbai",2,3,East,0,0,0,0,0,0,0,0,19,5,19,Family,2,1,0,1,1,0,0,0,0,1,1,75000
1428,https://housing.com/rent/18529776-980-sqft-3-bhk-apartment-on-rent-in-powai-mumbai,980,785,3,Semi Furnished,"Hiranandani Highland A B C D And E Wing, MHADA Colony 20, Powai, Mumbai",3,2,North-East,1,1,1,1,1,1,1,1,14,2,23,Family  Bachelor  Company,1,2,2,1,1,0,0,0,1,1,0,118000
1429,https://housing.com/rent/18509360-890-sqft-2-bhk-apartment-on-rent-in-powai-mumbai,890,700,2,Fully Furnished,"Shiv Shrushti, Hiranandani Gardens, Powai, Mumbai",2,1,North,1,1,1,1,1,1,1,1,8,22,25,Family  Bachelor  Company,10,1,0,1,1,0,0,0,1,1,0,70000
1430,https://housing.com/rent/13539770-980-sqft-2-bhk-apartment-on-rent-in-parel-mumbai-v2,980,850,2,Semi Furnished,"Peninsula Ashok Tower, Parel, Mumbai",2,1,South,1,0,1,0,0,0,0,0,7,30,57,Family  Bachelor  Company,5,1,0,0,1,0,0,0,1,1,0,150000
1431,https://housing.com/rent/18586339-850-sqft-2-bhk-apartment-on-rent-in-powai-mumbai,850,671,2,Semi Furnished,"Shapoorji Pallonji Vicinia, Chandivali, Powai, Mumbai",2,0,West,1,1,1,1,1,1,1,1,47,6,20,Family  Bachelor  Company,4,1,0,1,1,0,0,0,1,1,0,72000
1432,https://housing.com/rent/18132674-1697-sqft-3-bhk-apartment-on-rent-in-kandivali-east-mumbai,1697,1097,3,Unfurnished,"Shapoorji Pallonji Alpine Shapoorji Pallonji, Thakur Village, Kandivali East, Mumbai",3,1,North,1,1,1,1,1,1,1,1,10,44,60,Family,4,2,0,1,1,0,0,0,1,1,0,98000
1433,https://housing.com/rent/18409371-950-sqft-2-bhk-apartment-on-rent-in-wadala-east-mumbai,950,750,2,Semi Furnished,"Ajmera Bhakti Park, Bhakti Park, Wadala East, Mumbai",2,0,North-East,1,1,1,1,1,1,1,1,48,15,27,Family  Bachelor  Company,22,1,0,1,1,0,0,0,0,1,1,71000
1434,https://housing.com/rent/18353462-1101-sqft-3-bhk-apartment-on-rent-in-kandivali-east-mumbai,1101,918,3,Unfurnished,"Wadhwa TW Gardens, Thakur Village, Kandivali East, Mumbai",2,0,East,0,1,1,1,1,1,1,1,32,24,36,Family,1,2,0,1,1,0,0,0,1,1,0,72000
1435,https://housing.com/rent/18601084-500-sqft-1-bhk-apartment-on-rent-in-ghatkopar-east-mumbai,500,385,1,Unfurnished,"Pantagar Ghatkopar East, Pant Nagar, Ghatkopar East, Mumbai",2,0,East,0,0,0,0,0,0,0,0,0,10,16,Family,1,0,0,0,1,0,0,0,1,1,0,36000
1436,https://housing.com/rent/18518548-480-sqft-1-bhk-apartment-on-rent-in-powai-mumbai,480,379,1,Fully Furnished,"Hiranandani Regent Hill A B C D And E Wing, Hiranandani Gardens, Powai, Mumbai",1,0,North-West,1,1,1,1,1,1,1,1,22,18,22,Family  Bachelor  Company,2,1,0,1,1,0,0,0,1,1,0,72000
1437,https://housing.com/rent/18607041-950-sqft-2-bhk-apartment-on-rent-in-lower-parel-mumbai,950,858,2,Semi Furnished,"Lodha Park, Lower Parel, Mumbai",2,0,North-West,1,1,1,1,1,1,1,1,58,38,70,Family  Bachelor  Company,4,2,0,1,1,0,0,0,0,1,1,220000
1438,https://housing.com/rent/18531216-948-sqft-2-bhk-apartment-on-rent-in-chembur-mumbai,948,868,2,Unfurnished,"New Building near Diamond Garden, Basant Garden, Chembur, Mumbai",2,2,South,0,0,0,0,0,0,0,0,0,9,12,Family  Bachelor  Company,1,1,0,1,1,0,0,0,0,1,1,85000
1439,https://housing.com/rent/18561194-525-sqft-1-bhk-apartment-on-rent-in-andheri-east-mumbai,525,410,1,Semi Furnished,"Lok Bharti, Marol, Andheri East, Mumbai",1,0,East,0,1,1,0,1,0,0,0,14,1,7,Family  Bachelor  Company,23,0,1,0,1,0,0,0,1,1,0,35000
1440,https://housing.com/rent/16343879-830-sqft-2-bhk-apartment-on-rent-in-chembur-mumbai-v2,830,625,2,Semi Furnished,"chembur colony, Trombay Indusrial Area, Chembur, Mumbai",2,1,South-East,0,0,0,0,0,0,0,0,0,7,10,Family  Bachelor,7,1,0,1,1,0,0,0,0,1,1,68000
1441,https://housing.com/rent/18508862-901-sqft-2-bhk-apartment-on-rent-in-powai-mumbai,901,828,2,Fully Furnished,"K Raheja Ascencio, Hiranandani Gardens, Powai, Mumbai",2,0,South-West,1,1,1,1,1,1,1,1,43,9,14,Family  Bachelor  Company,1,1,0,1,1,0,0,0,1,1,0,80000
1442,https://housing.com/rent/18299327-600-sqft-1-bhk-apartment-on-rent-in-malad-east-mumbai,600,395,1,Unfurnished,"JE Om Trimurti, Dindoshi, Malad East, Mumbai",1,0,North,1,1,0,1,0,0,0,0,24,10,20,Family  Bachelor,1,0,0,1,1,0,0,0,1,1,0,41000
1443,https://housing.com/rent/18480042-1000-sqft-2-bhk-apartment-on-rent-in-byculla-mumbai,1000,768,2,Unfurnished,"Piramal Aranya, Byculla East, Byculla, Mumbai",2,0,,0,0,1,0,0,0,0,0,26,18,72,Family  Bachelor  Company,1,1,0,1,1,0,0,0,0,1,1,120000
1444,https://housing.com/rent/18341738-850-sqft-2-bhk-apartment-on-rent-in-worli-mumbai,850,750,2,Fully Furnished,"Cornerstone, Siddharth Nagar, Worli, Mumbai",2,2,East,1,1,1,1,1,1,1,1,18,25,38,Family  Bachelor  Company,1,1,1,1,1,0,0,1,0,1,1,130000
1445,https://housing.com/rent/18140182-630-sqft-2-bhk-apartment-on-rent-in-kurla-east-mumbai,630,610,2,Semi Furnished,"Grace Urban Mass Metropolis, Vatsalabai Naik Nagar, Kurla East, Mumbai",2,0,East,1,0,0,0,0,1,0,0,14,6,16,Family  Bachelor,4,0,1,1,1,0,0,0,1,1,1,47000
1446,https://housing.com/rent/18187106-665-sqft-2-bhk-apartment-on-rent-in-mulund-west-mumbai,665,663,2,Semi Furnished,"Wadhwa Atmosphere Phase 1, Hira Nagar, Mulund West, Mumbai",2,0,East,1,1,1,1,1,1,1,1,45,16,43,Family,5,1,0,1,1,0,0,0,0,1,1,61500
1447,https://housing.com/rent/18606983-900-sqft-2-bhk-apartment-on-rent-in-lower-parel-mumbai,900,858,2,Semi Furnished,"Lodha Park Wing 1 To 5, Lower Parel, Mumbai",2,0,South-West,1,1,1,1,1,1,1,1,50,45,70,Family  Bachelor  Company,1,2,0,1,1,0,0,0,0,1,1,225000
1448,https://housing.com/rent/12994575-2480-sqft-4-bhk-apartment-on-rent-in-mira-road-east-mumbai-v2,2480,1850,4,Fully Furnished,"Lodha Aqua, Pandurang Wadi, Mira Road East, Mira Bhayandar",4,3,East,1,1,1,1,1,1,1,1,57,0,0,Family,8,1,0,1,1,0,0,0,1,1,0,60000
1449,https://housing.com/rent/17814822-1200-sqft-3-bhk-apartment-on-rent-in-powai-mumbai,1200,1003,3,Semi Furnished,"Kanakia Silicon Valley, Ramabai Ambedkar Nagar, Powai, Mumbai",2,1,East,1,1,1,1,1,1,1,1,31,19,28,Family  Bachelor  Company,5,1,0,1,1,0,0,0,1,1,0,150000
1450,https://housing.com/rent/18325328-400-sqft-1-bhk-apartment-on-rent-in-kandivali-west-mumbai,400,305,1,Unfurnished,"Mahada Building, Kandivali West, Mumbai",2,0,North,1,1,1,0,1,1,1,0,2,0,0,Family  Bachelor,13,1,0,1,1,0,0,0,1,1,0,22000
1451,https://housing.com/rent/18578810-1500-sqft-3-bhk-apartment-on-rent-in-dahisar-east-mumbai,1500,961,3,Semi Furnished,"MICL Aaradhya Highpark Project 1 Of Phase I, Ketkipada, Dahisar East, Mumbai",2,3,East,1,1,1,1,1,1,1,1,27,19,30,Family  Company,3,1,0,1,1,0,0,0,1,1,0,50000
1452,https://housing.com/rent/18578697-950-sqft-2-bhk-apartment-on-rent-in-dahisar-east-mumbai,950,605,2,Semi Furnished,"MICL Aradhya D And E Tower by Man Infraconstruction Limited, Ketkipada, Dahisar East, Mumbai",2,0,South-East,1,1,1,1,1,1,1,1,7,12,30,Family  Company,1,0,1,1,1,0,0,0,1,1,0,35999
1453,https://housing.com/rent/18606478-770-sqft-2-bhk-apartment-on-rent-in-goregaon-west-mumbai,770,670,2,Unfurnished,"Laxmi Shrushti Wing B, Prem Nagar, Goregaon West, Mumbai",2,4,West,1,0,0,1,1,1,1,1,20,6,24,Family,5,0,1,0,1,0,0,1,1,1,0,60000
1454,https://housing.com/rent/18505609-729-sqft-1-bhk-apartment-on-rent-in-madanpura-mumbai,729,450,1,Unfurnished,"Dudhwala Complex Phase 2, RBI Staff Colony, Madanpura, Mumbai",2,0,South-West,0,0,0,1,1,1,0,0,21,7,22,Family,15,0,0,1,1,0,0,0,0,1,1,60000
1455,https://housing.com/rent/18353496-942-sqft-2.5-bhk-apartment-on-rent-in-kandivali-east-mumbai,942,785,2.5,Unfurnished,"Wadhwa TW Gardens, Thakur Village, Kandivali East, Mumbai",2,0,East,0,1,1,1,1,1,1,1,32,20,36,Family,1,1,1,1,1,0,0,0,1,1,0,70000
1456,https://housing.com/rent/18579531-680-sqft-1-bhk-apartment-on-rent-in-dahisar-east-mumbai,680,407,1,Semi Furnished,"MICL Aradhya D And E Tower by Man Infraconstruction Limited, Ketkipada, Dahisar East, Mumbai",2,1,East,1,1,1,1,1,1,1,1,7,16,30,Family  Company,2,1,0,1,1,0,0,0,1,1,0,27000
1457,https://housing.com/rent/18579634-680-sqft-1-bhk-apartment-on-rent-in-dahisar-east-mumbai,680,407,1,Semi Furnished,"MICL Aradhya D And E Tower by Man Infraconstruction Limited, Ketkipada, Dahisar East, Mumbai",2,1,East,1,1,1,1,1,1,1,1,7,16,30,Family  Company,2,1,0,1,1,0,0,0,1,1,0,27500
1458,https://housing.com/rent/18360673-1300-sqft-3-bhk-apartment-on-rent-in-powai-mumbai,1300,1003,3,Semi Furnished,"Kanakia Silicon Valley, Ramabai Ambedkar Nagar, Powai, Mumbai",2,1,North-West,1,1,1,1,1,1,1,1,31,20,24,Family  Bachelor  Company,3,1,0,1,1,0,0,0,1,1,0,125000
1459,https://housing.com/rent/18353082-816-sqft-2-bhk-apartment-on-rent-in-kandivali-east-mumbai,816,680,2,Unfurnished,"Wadhwa TW Gardens, Thakur Village, Kandivali East, Mumbai",2,0,East,0,1,1,1,1,1,1,1,32,27,36,Family,1,1,1,1,1,1,0,0,1,1,0,66000
1460,https://housing.com/rent/18353169-1358-sqft-3-bhk-apartment-on-rent-in-kandivali-east-mumbai,1358,1132,3,Unfurnished,"Wadhwa TW Gardens, Thakur Village, Kandivali East, Mumbai",3,1,East,0,1,1,1,1,1,1,1,32,28,36,Family,1,2,0,1,1,1,0,0,1,1,0,89000
1461,https://housing.com/rent/18479484-800-sqft-2-bhk-apartment-on-rent-in-bandra-east-mumbai,800,675,2,Semi Furnished,"Kherwadi bandra East, Kherwadi, Bandra East, Mumbai",2,1,West,1,1,0,1,1,1,1,1,4,20,23,Family  Bachelor  Company,1,1,0,1,1,0,0,0,0,1,1,85000
1462,https://housing.com/rent/18140335-950-sqft-3-bhk-apartment-on-rent-in-chembur-mumbai,950,781,3,Unfurnished,"Veena Serenity, Chembur, Mumbai",2,0,East,0,0,0,0,0,0,0,0,40,5,15,Family  Bachelor,4,1,0,1,1,0,0,0,0,1,1,90000
1463,https://housing.com/rent/18290268-1500-sqft-3-bhk-apartment-on-rent-in-kandivali-east-mumbai,1500,1121,3,Semi Furnished,"Lodha Woods, Singh Agri Estate, Kandivali East, Mumbai",3,1,North-West,0,1,1,1,1,1,1,0,42,21,47,Family  Bachelor  Company,1,1,0,1,1,0,0,0,1,1,0,87000
1464,https://housing.com/rent/15389266-600-sqft-1-bhk-apartment-on-rent-in-sion-mumbai,600,514,1,Semi Furnished,"Lodha New Cuffe Parade, Sion, Mumbai",1,1,East,1,1,1,1,1,1,1,1,50,18,38,Family  Bachelor,1,1,0,1,1,0,0,0,0,1,1,80000
1465,https://housing.com/rent/17705213-1250-sqft-3-bhk-apartment-on-rent-in-borivali-east-mumbai,1250,1000,3,Semi Furnished,"K Raheja Eastate, Kulupwadi, Borivali East, Mumbai",3,1,East,1,1,1,1,1,1,1,1,14,16,16,Family  Company,19,1,0,1,1,0,0,0,1,1,0,75000
1466,https://housing.com/rent/18603593-915-sqft-2-bhk-apartment-on-rent-in-kandivali-west-mumbai,915,678,2,Fully Furnished,"Chanakya Kandivali west, Mohan Nagar, Kandivali West, Mumbai",2,0,North-East,1,0,0,0,0,1,1,0,0,2,7,Family,17,1,0,0,1,0,0,0,1,1,0,48000
1467,https://housing.com/rent/18560344-640-sqft-1-bhk-apartment-on-rent-in-andheri-east-mumbai,640,500,1,Semi Furnished,"NG Complex, Marol, Andheri East, Mumbai",1,0,East,0,0,1,0,1,0,0,0,10,1,11,Family  Bachelor  Company,12,1,1,1,1,0,0,0,1,1,0,37000
1468,https://housing.com/rent/18578629-950-sqft-2-bhk-apartment-on-rent-in-dahisar-east-mumbai,950,605,2,Semi Furnished,"MICL Aaradhya One Park by MICL Realty LLP, Ketkipada, Dahisar East, Mumbai",2,0,South-East,1,1,1,1,1,1,1,1,47,12,30,Family  Company,1,0,1,0,1,0,0,0,1,1,1,35750
1469,https://housing.com/rent/18140775-1253-sqft-3-bhk-apartment-on-rent-in-chembur-mumbai,1253,945,3,Unfurnished,"Godrej Shell Tower, Chembur, Mumbai",3,0,East,0,0,0,0,0,0,0,0,0,6,15,Family  Bachelor,5,1,1,1,1,0,0,0,0,1,1,85000
